customer_id,amount,booking_id,room_nights_with_status_2,amount,booking_id,room_nights_with_status_2,amount,booking_id,room_nights_with_status_2
178405,2274.0,1.0,1 days 00:00:00.000000000,,,,2339.0,1.0,1 days 00:00:00.000000000
178968,1819.0,1.0,1 days 00:00:00.000000000,,,,,,
179042,,,,,,,1884.0,1.0,0 days 00:00:00.000000000
179123,,,,1754.0,1.0,0 days 00:00:00.000000000,,,
179612,,,,15077.0,1.0,0 days 00:00:00.000000000,,,
179662,3964.0,1.0,0 days 00:00:00.000000000,,,,,,
179762,,,,,,,6496.0,2.0,3 days 00:00:00.000000000
179789,,,,1494.0,1.0,1 days 00:00:00.000000000,1429.0,1.0,1 days 00:00:00.000000000
179812,1819.0,1.0,1 days 00:00:00.000000000,,,,1708.0,1.0,0 days 00:00:00.000000000
179876,,,,3054.0,1.0,0 days 00:00:00.000000000,,,
179948,,,,,,,2404.0,1.0,1 days 00:00:00.000000000
179988,5654.0,1.0,0 days 00:00:00.000000000,,,,,,
180029,2404.0,1.0,1 days 00:00:00.000000000,,,,,,
180388,,,,8387.0,3.0,1 days 00:00:00.000000000,1884.0,1.0,1 days 00:00:00.000000000
180438,,,,5653.0,2.0,0 days 00:00:00.000000000,3479.0,1.0,1 days 00:00:00.000000000
180731,4607.0,1.0,2 days 00:00:00.000000000,,,,2414.0,1.0,1 days 00:00:00.000000000
180948,1559.0,1.0,1 days 00:00:00.000000000,,,,,,
181249,1429.0,1.0,1 days 00:00:00.000000000,,,,2988.0,2.0,2 days 00:00:00.000000000
181599,6360.0,1.0,4 days 00:00:00.000000000,5690.0,1.0,3 days 00:00:00.000000000,,,
181737,,,,4212.0,1.0,0 days 00:00:00.000000000,,,
181839,1949.0,1.0,1 days 00:00:00.000000000,,,,,,
181852,1624.0,1.0,1 days 00:00:00.000000000,,,,,,
182041,1884.0,1.0,0 days 00:00:00.000000000,,,,,,
182276,1980.0,1.0,1 days 00:00:00.000000000,,,,,,
182292,,,,1888.0,1.0,1 days 00:00:00.000000000,,,
182418,,,,,,,2274.0,1.0,0 days 00:00:00.000000000
182461,9747.0,1.0,0 days 00:00:00.000000000,,,,,,
182491,,,,6953.0,2.0,1 days 00:00:00.000000000,,,
182493,2469.0,1.0,0 days 00:00:00.000000000,,,,,,
182513,,,,,,,2132.0,1.0,0 days 00:00:00.000000000
182573,,,,1921.0,1.0,0 days 00:00:00.000000000,,,
182602,,,,8034.0,1.0,2 days 00:00:00.000000000,,,
182782,,,,5639.0,1.0,0 days 00:00:00.000000000,,,
182807,,,,2990.0,1.0,0 days 00:00:00.000000000,,,
182860,2014.0,1.0,1 days 00:00:00.000000000,1884.0,1.0,1 days 00:00:00.000000000,,,
182991,,,,2657.0,1.0,1 days 00:00:00.000000000,,,
183032,,,,7932.0,3.0,1 days 00:00:00.000000000,5398.0,2.0,1 days 00:00:00.000000000
183245,5589.0,1.0,0 days 00:00:00.000000000,,,,,,
183351,8528.0,1.0,4 days 00:00:00.000000000,13726.0,2.0,3 days 00:00:00.000000000,,,
183359,,,,,,,6757.0,1.0,2 days 00:00:00.000000000
183381,,,,2144.0,1.0,1 days 00:00:00.000000000,,,
183383,,,,,,,5848.0,2.0,2 days 00:00:00.000000000
183557,2599.0,1.0,0 days 00:00:00.000000000,2989.0,1.0,0 days 00:00:00.000000000,,,
183580,,,,,,,2014.0,1.0,0 days 00:00:00.000000000
183794,,,,10137.0,1.0,2 days 00:00:00.000000000,,,
183919,2664.0,1.0,1 days 00:00:00.000000000,,,,3224.0,1.0,1 days 00:00:00.000000000
184192,,,,2794.0,1.0,0 days 00:00:00.000000000,,,
184227,,,,,,,2274.0,1.0,1 days 00:00:00.000000000
184274,,,,3419.0,1.0,0 days 00:00:00.000000000,,,
184360,2989.0,1.0,0 days 00:00:00.000000000,,,,,,
184545,,,,8186.0,1.0,3 days 00:00:00.000000000,,,
184770,,,,3444.0,1.0,0 days 00:00:00.000000000,,,
184825,,,,,,,1754.0,1.0,0 days 00:00:00.000000000
184876,,,,2014.0,1.0,0 days 00:00:00.000000000,,,
184959,,,,2274.0,1.0,0 days 00:00:00.000000000,,,
185192,4157.0,1.0,2 days 00:00:00.000000000,,,,,,
185319,,,,3588.0,1.0,1 days 00:00:00.000000000,,,
185389,3054.0,1.0,1 days 00:00:00.000000000,,,,,,
185451,,,,,,,2166.0,1.0,0 days 00:00:00.000000000
185526,,,,4784.0,2.0,1 days 00:00:00.000000000,,,
185711,,,,,,,3249.0,1.0,1 days 00:00:00.000000000
186088,3314.0,1.0,1 days 00:00:00.000000000,,,,,,
186259,,,,7363.0,1.0,2 days 00:00:00.000000000,,,
186338,8445.0,1.0,0 days 00:00:00.000000000,,,,,,
186429,3964.0,1.0,0 days 00:00:00.000000000,,,,,,
186499,,,,3444.0,1.0,1 days 00:00:00.000000000,,,
186656,,,,5847.0,1.0,2 days 00:00:00.000000000,,,
186686,,,,3032.0,1.0,0 days 00:00:00.000000000,,,
186694,,,,,,,15410.0,2.0,4 days 00:00:00.000000000
186697,,,,,,,27096.0,2.0,4 days 00:00:00.000000000
186707,,,,,,,10721.0,1.0,3 days 00:00:00.000000000
186767,,,,3117.0,1.0,2 days 00:00:00.000000000,1949.0,1.0,1 days 00:00:00.000000000
187033,,,,11958.0,2.0,2 days 00:00:00.000000000,,,
187153,,,,5962.0,1.0,2 days 00:00:00.000000000,,,
187164,2859.0,1.0,1 days 00:00:00.000000000,,,,,,
187359,,,,,,,8055.0,1.0,0 days 00:00:00.000000000
187466,,,,,,,1997.0,1.0,1 days 00:00:00.000000000
187489,2153.0,1.0,0 days 00:00:00.000000000,,,,,,
187505,,,,2599.0,1.0,1 days 00:00:00.000000000,,,
187774,,,,2859.0,1.0,1 days 00:00:00.000000000,,,
187982,,,,4639.0,2.0,2 days 00:00:00.000000000,1624.0,1.0,1 days 00:00:00.000000000
188210,,,,,,,1386.0,1.0,1 days 00:00:00.000000000
188409,,,,7032.0,2.0,1 days 00:00:00.000000000,,,
188432,,,,,,,6237.0,3.0,1 days 00:00:00.000000000
188854,20079.0,6.0,3 days 00:00:00.000000000,9390.0,3.0,0 days 00:00:00.000000000,22903.0,7.0,2 days 00:00:00.000000000
188922,,,,,,,8836.0,2.0,2 days 00:00:00.000000000
189009,,,,,,,6889.0,1.0,1 days 00:00:00.000000000
189022,,,,2014.0,1.0,1 days 00:00:00.000000000,,,
189029,29049.0,1.0,0 days 00:00:00.000000000,,,,,,
189081,,,,,,,2722.0,1.0,0 days 00:00:00.000000000
189124,2989.0,1.0,1 days 00:00:00.000000000,,,,,,
189223,,,,,,,3964.0,1.0,0 days 00:00:00.000000000
189288,1559.0,1.0,1 days 00:00:00.000000000,,,,10786.0,2.0,3 days 00:00:00.000000000
189314,3160.0,1.0,0 days 00:00:00.000000000,,,,6452.0,2.0,0 days 00:00:00.000000000
189377,,,,,,,4549.0,1.0,1 days 00:00:00.000000000
189413,,,,,,,5067.0,1.0,2 days 00:00:00.000000000
189468,4417.0,1.0,2 days 00:00:00.000000000,,,,4742.0,1.0,2 days 00:00:00.000000000
189707,11434.0,2.0,2 days 00:00:00.000000000,,,,,,
189735,,,,10690.0,3.0,3 days 00:00:00.000000000,3050.0,1.0,1 days 00:00:00.000000000
189769,11834.0,2.0,5 days 00:00:00.000000000,,,,,,
189815,,,,5804.0,3.0,0 days 00:00:00.000000000,,,
189822,1689.0,1.0,1 days 00:00:00.000000000,,,,,,
189926,,,,6888.0,2.0,1 days 00:00:00.000000000,,,
190136,1606.0,1.0,0 days 00:00:00.000000000,2079.0,1.0,0 days 00:00:00.000000000,,,
190191,8444.0,2.0,4 days 00:00:00.000000000,,,,6431.0,2.0,3 days 00:00:00.000000000
190208,,,,2079.0,1.0,1 days 00:00:00.000000000,3833.0,2.0,1 days 00:00:00.000000000
190240,1689.0,1.0,1 days 00:00:00.000000000,,,,,,
190372,,,,2664.0,1.0,1 days 00:00:00.000000000,,,
190525,,,,2339.0,1.0,1 days 00:00:00.000000000,,,
190562,,,,2599.0,1.0,0 days 00:00:00.000000000,,,
190827,,,,,,,1624.0,1.0,0 days 00:00:00.000000000
190841,2270.0,1.0,1 days 00:00:00.000000000,,,,,,
191033,,,,3834.0,1.0,1 days 00:00:00.000000000,,,
191118,,,,1754.0,1.0,0 days 00:00:00.000000000,,,
191386,,,,9551.0,1.0,3 days 00:00:00.000000000,,,
191472,1689.0,1.0,0 days 00:00:00.000000000,,,,,,
191500,2044.0,1.0,0 days 00:00:00.000000000,,,,,,
191576,2018.0,1.0,1 days 00:00:00.000000000,,,,,,
191615,,,,5264.0,1.0,0 days 00:00:00.000000000,,,
191653,,,,3379.0,1.0,1 days 00:00:00.000000000,,,
191727,,,,,,,1859.0,1.0,1 days 00:00:00.000000000
191728,,,,,,,2339.0,1.0,1 days 00:00:00.000000000
191775,2079.0,1.0,1 days 00:00:00.000000000,,,,,,
192011,,,,2315.0,1.0,1 days 00:00:00.000000000,,,
192035,5133.0,2.0,2 days 00:00:00.000000000,,,,2274.0,1.0,1 days 00:00:00.000000000
192056,,,,5066.0,1.0,0 days 00:00:00.000000000,,,
192084,7992.0,3.0,1 days 00:00:00.000000000,2847.0,1.0,0 days 00:00:00.000000000,,,
192119,,,,1819.0,1.0,1 days 00:00:00.000000000,2079.0,1.0,1 days 00:00:00.000000000
192162,4483.0,2.0,1 days 00:00:00.000000000,,,,,,
192192,2209.0,1.0,1 days 00:00:00.000000000,,,,,,
192208,,,,2924.0,1.0,0 days 00:00:00.000000000,,,
192450,,,,5459.0,1.0,1 days 00:00:00.000000000,,,
192648,3336.0,1.0,0 days 00:00:00.000000000,,,,,,
192914,,,,3249.0,1.0,1 days 00:00:00.000000000,,,
193036,27267.0,3.0,2 days 00:00:00.000000000,32242.0,3.0,5 days 00:00:00.000000000,58216.0,6.0,6 days 00:00:00.000000000
193104,,,,5502.0,1.0,2 days 00:00:00.000000000,,,
193136,2469.0,1.0,0 days 00:00:00.000000000,6786.0,2.0,1 days 00:00:00.000000000,,,
193154,,,,8771.0,1.0,0 days 00:00:00.000000000,,,
193175,9030.0,3.0,4 days 00:00:00.000000000,7471.0,2.0,3 days 00:00:00.000000000,4547.0,1.0,2 days 00:00:00.000000000
193476,,,,,,,3403.0,1.0,2 days 00:00:00.000000000
193630,,,,,,,2079.0,1.0,0 days 00:00:00.000000000
193742,3832.0,1.0,2 days 00:00:00.000000000,,,,,,
193867,,,,,,,4159.0,1.0,0 days 00:00:00.000000000
194124,1819.0,1.0,1 days 00:00:00.000000000,,,,,,
194199,,,,,,,2469.0,1.0,0 days 00:00:00.000000000
194263,2079.0,1.0,1 days 00:00:00.000000000,,,,,,
194329,,,,,,,26415.0,2.0,7 days 00:00:00.000000000
194653,,,,1869.0,1.0,1 days 00:00:00.000000000,,,
194812,6822.0,1.0,0 days 00:00:00.000000000,,,,,,
194849,,,,9227.0,1.0,2 days 00:00:00.000000000,,,
194874,,,,,,,4937.0,1.0,2 days 00:00:00.000000000
195179,,,,11044.0,2.0,2 days 00:00:00.000000000,,,
195264,4289.0,1.0,0 days 00:00:00.000000000,,,,,,
195338,2144.0,1.0,1 days 00:00:00.000000000,,,,,,
195339,1819.0,1.0,0 days 00:00:00.000000000,1819.0,1.0,1 days 00:00:00.000000000,,,
195442,,,,,,,3314.0,2.0,2 days 00:00:00.000000000
195573,,,,2534.0,1.0,0 days 00:00:00.000000000,,,
195741,2859.0,1.0,0 days 00:00:00.000000000,,,,,,
195788,2014.0,1.0,0 days 00:00:00.000000000,,,,,,
195863,,,,,,,3769.0,1.0,0 days 00:00:00.000000000
195924,5198.0,2.0,0 days 00:00:00.000000000,,,,5133.0,2.0,1 days 00:00:00.000000000
195965,,,,1884.0,1.0,1 days 00:00:00.000000000,,,
196020,2339.0,1.0,0 days 00:00:00.000000000,,,,,,
196554,,,,2859.0,1.0,1 days 00:00:00.000000000,,,
196588,2734.0,1.0,1 days 00:00:00.000000000,,,,,,
196670,,,,3120.0,1.0,0 days 00:00:00.000000000,,,
196829,,,,8769.0,1.0,5 days 00:00:00.000000000,13965.0,2.0,8 days 00:00:00.000000000
197147,,,,8991.0,1.0,0 days 00:00:00.000000000,,,
197267,3964.0,1.0,1 days 00:00:00.000000000,,,,,,
197313,4157.0,1.0,2 days 00:00:00.000000000,,,,,,
197333,,,,6230.0,2.0,1 days 00:00:00.000000000,,,
197416,,,,2469.0,1.0,0 days 00:00:00.000000000,,,
197630,,,,2166.0,1.0,0 days 00:00:00.000000000,,,
197635,3897.0,1.0,2 days 00:00:00.000000000,,,,,,
197674,5263.0,2.0,1 days 00:00:00.000000000,,,,,,
197706,,,,,,,6239.0,1.0,0 days 00:00:00.000000000
197733,,,,3898.0,2.0,1 days 00:00:00.000000000,4288.0,2.0,1 days 00:00:00.000000000
198590,2144.0,1.0,1 days 00:00:00.000000000,,,,,,
198621,,,,,,,4614.0,1.0,0 days 00:00:00.000000000
198706,,,,2079.0,1.0,0 days 00:00:00.000000000,2274.0,1.0,0 days 00:00:00.000000000
198949,,,,,,,4159.0,1.0,1 days 00:00:00.000000000
198997,18057.0,1.0,0 days 00:00:00.000000000,,,,,,
199279,,,,6162.0,1.0,0 days 00:00:00.000000000,,,
199293,2274.0,1.0,1 days 00:00:00.000000000,,,,,,
199593,,,,8253.0,2.0,2 days 00:00:00.000000000,,,
199611,,,,2188.0,1.0,0 days 00:00:00.000000000,,,
199674,,,,,,,3020.0,1.0,0 days 00:00:00.000000000
199763,,,,2192.0,1.0,1 days 00:00:00.000000000,2652.0,1.0,0 days 00:00:00.000000000
199850,,,,,,,2144.0,1.0,0 days 00:00:00.000000000
199981,,,,2599.0,1.0,1 days 00:00:00.000000000,,,
